,word,ico_english,ico_turkish,ico_indonesian,ico_hungarian,ico_arabic,ico_vietnamese,ico_rating_2022,ico_rating_2017
913,crepe,0.301863,0.2887195,0.311825,0.2803225,0.29008502,0.31576917,3.4,
914,crepe,0.2663661,0.26151192,0.28268635,0.26331803,0.26447853,0.2898018,3.4,
915,crepe,0.31368664,0.29540864,0.31308326,0.29684678,0.308193,0.33075538,3.4,
916,crepe,0.30813086,0.29628146,0.31797087,0.30573723,0.29913533,0.32402802,3.4,
917,crepe,0.2890597,0.29113123,0.3014,0.28792956,0.29136747,0.3188258,3.4,
918,crepe,0.32201356,0.3157511,0.3301519,0.30208632,0.31488279,0.3439394,3.4,
919,crepe,0.33132794,0.3178274,0.3379345,0.31402588,0.32408288,0.35325995,3.4,
920,crepe,0.2805793,0.27350783,0.28856152,0.27169064,0.27815285,0.3062605,3.4,
921,crepe,0.28274494,0.27925023,0.30411506,0.27943668,0.28523853,0.29762834,3.4,
922,sponge,0.3331222,0.3249637,0.35204437,0.34575933,0.3404228,0.336025,4.818181818181818,
923,sponge,0.27540368,0.25876394,0.28519937,0.2672057,0.2800278,0.26236814,4.818181818181818,
924,sponge,0.31501353,0.3013838,0.33170405,0.31743345,0.3166162,0.30162248,4.818181818181818,
925,sponge,0.28360286,0.27757522,0.29770684,0.27582413,0.2863351,0.27072138,4.818181818181818,
926,sponge,0.28645936,0.27376074,0.3058931,0.28709885,0.28870267,0.2821789,4.818181818181818,
927,sponge,0.30244,0.29296744,0.3076919,0.310422,0.3043021,0.31912023,4.818181818181818,
928,sponge,0.30060425,0.29414,0.3134684,0.30949244,0.2961066,0.32119742,4.818181818181818,
929,sponge,0.27211463,0.26508927,0.2787599,0.26900035,0.2735017,0.26626378,4.818181818181818,
930,sponge,0.2601058,0.2564452,0.2894601,0.276471,0.2645828,0.28324693,4.818181818181818,
931,sponge,0.31084344,0.2917042,0.32374018,0.30938062,0.31141308,0.2983301,4.818181818181818,
932,sponge,0.23264496,0.24926043,0.25650382,0.25766644,0.23683068,0.28752244,4.818181818181818,
933,sponge,0.31227064,0.30217695,0.32365727,0.31101844,0.3140749,0.3134192,4.818181818181818,
934,sponge,0.26726642,0.2559156,0.27981085,0.2750047,0.26171497,0.28043774,4.818181818181818,
935,sponge,0.2544382,0.25952113,0.2674493,0.27325988,0.25443137,0.29070473,4.818181818181818,
936,hash,0.18733662,0.19333076,0.22420529,0.1882516,0.20432593,0.2605189,,
937,hash,0.24052483,0.23219982,0.261139,0.25310254,0.24991646,0.23131154,,
938,hash,0.18365642,0.19343524,0.2177619,0.20070605,0.19402345,0.25616902,,
939,hash,0.22110476,0.23092635,0.2594309,0.23493278,0.24174123,0.32090428,,
940,hash,0.21293373,0.2176408,0.25507474,0.22870068,0.21942234,0.28220645,,
941,hash,0.23808302,0.2413196,0.27373895,0.24810514,0.2505967,0.33429065,,
942,hash,0.22421512,0.23246026,0.2552808,0.2413095,0.22926454,0.28051546,,
943,hash,0.2407133,0.24262239,0.2732966,0.2578268,0.25391078,0.3267215,,
944,hash,0.23629014,0.2485651,0.2704007,0.25355434,0.26024628,0.30835232,,
945,hash,0.24809562,0.25589493,0.27706036,0.25935328,0.2594106,0.31890473,,
946,hash,0.19530231,0.2011688,0.22363977,0.20447806,0.21496105,0.25478527,,
947,hash,0.23867252,0.2479048,0.27829984,0.2572919,0.25755855,0.32224196,,
948,hash,0.22361697,0.23139495,0.25512356,0.23412837,0.2427031,0.3143079,,
949,aquarium,0.21174923,0.22189207,0.22854789,0.20798886,0.20033516,0.14037584,3.0,
950,aquarium,0.22979555,0.23187512,0.23314488,0.21788628,0.21393268,0.14632683,3.0,
951,aquarium,0.24383134,0.24308075,0.26243007,0.2463818,0.21525887,0.17046566,3.0,
952,aquarium,0.26428565,0.26951495,0.28032014,0.25681132,0.22688717,0.15371902,3.0,
953,aquarium,0.2733914,0.2823157,0.29940483,0.29831213,0.25110716,0.28009242,3.0,
954,aquarium,0.25856405,0.26360482,0.27950138,0.26057237,0.24044052,0.25620514,3.0,
955,aquarium,0.2111408,0.21629335,0.22550441,0.20980397,0.2032182,0.15608999,3.0,
956,aquarium,0.21413262,0.21966071,0.22989303,0.21539888,0.19044252,0.1549237,3.0,
957,aquarium,0.2572269,0.27410695,0.27062967,0.25514454,0.22851668,0.1171915,3.0,
958,aquarium,0.24197488,0.25120133,0.26458493,0.24603888,0.2215865,0.22248484,3.0,
959,aquarium,0.20744863,0.21841016,0.22650814,0.21584247,0.17888184,0.17718574,3.0,
960,aquarium,0.22292526,0.23511583,0.22805059,0.21948172,0.20905553,0.1633398,3.0,
961,handbrake,0.22578926,0.20552632,0.21976367,0.22032765,0.22428672,0.21670422,,
962,handbrake,0.21858893,0.21829924,0.21676281,0.2123625,0.20475273,0.20283094,,
963,handbrake,0.24496326,0.23112133,0.2492083,0.24857347,0.23840812,0.22546211,,
964,handbrake,0.2390489,0.22666132,0.24153592,0.23912776,0.23333348,0.21800686,,
965,handbrake,0.28371415,0.26775852,0.27524853,0.2805821,0.27455652,0.2623876,,
966,handbrake,0.24377568,0.23472801,0.23123802,0.24802582,0.23105332,0.20386197,,
967,handbrake,0.18937448,0.17573999,0.20377582,0.1896096,0.18472995,0.17797352,,
968,handbrake,0.23446327,0.23818861,0.22676076,0.2382529,0.2286128,0.20600301,,
969,handbrake,0.24772757,0.2337251,0.24568316,0.24081668,0.23798507,0.22342938,,
970,handbrake,0.24083704,0.2300981,0.24745676,0.23966672,0.23848453,0.23146245,,
971,handbrake,0.27437043,0.26903266,0.27515808,0.27585623,0.264187,0.24881674,,
972,handbrake,0.22247928,0.21894376,0.21142656,0.22744942,0.20954612,0.19407107,,
973,feather,0.2864239,0.275455,0.29011536,0.27945438,0.28714383,0.28671372,5.0,1.153846154
974,feather,0.2696121,0.26474234,0.26200145,0.27431166,0.27935922,0.25818473,5.0,1.153846154
975,feather,0.2869225,0.2889311,0.28713515,0.3041791,0.2948796,0.28416115,5.0,1.153846154
976,feather,0.2512155,0.25295186,0.25804096,0.2615449,0.2760394,0.2586683,5.0,1.153846154
977,feather,0.17592697,0.18234698,0.2012921,0.17453228,0.20428377,0.20771666,5.0,1.153846154
978,feather,0.21356346,0.20911393,0.21897325,0.21667033,0.21494532,0.20994659,5.0,1.153846154
979,feather,0.24301058,0.24732545,0.2569242,0.26167333,0.26248395,0.26024437,5.0,1.153846154
980,feather,0.24537201,0.2408712,0.24359906,0.25131115,0.25383624,0.23389131,5.0,1.153846154
981,feather,0.2396332,0.22767012,0.24380204,0.2353724,0.24696885,0.24605434,5.0,1.153846154
982,feather,0.23360755,0.23312306,0.22604834,0.23634823,0.23548062,0.22437872,5.0,1.153846154
983,feather,0.28539702,0.29015204,0.29170352,0.3046058,0.2966269,0.2812017,5.0,1.153846154
984,feather,0.21052398,0.20349506,0.23220773,0.21039775,0.23225509,0.22093754,5.0,1.153846154
985,feather,0.29601505,0.2790324,0.28231403,0.28697884,0.28707522,0.28152648,5.0,1.153846154
986,feather,0.22960725,0.22869696,0.24218807,0.23396592,0.24096322,0.24988486,5.0,1.153846154
987,feather,0.25866336,0.24699496,0.26782566,0.25217697,0.27065343,0.2623011,5.0,1.153846154
988,feather,0.19173111,0.18164186,0.19977021,0.1873005,0.20312135,0.19877203,5.0,1.153846154
989,meat,0.25536388,0.246347,0.2735289,0.2685368,0.24997102,0.27407643,3.1,0.2
990,meat,0.24466696,0.2392316,0.25123423,0.265501,0.22558175,0.2652535,3.1,0.2
991,meat,0.27479246,0.26140326,0.2747283,0.28059575,0.2576884,0.2820751,3.1,0.2
992,meat,0.22506851,0.21673486,0.22992627,0.23311193,0.21379203,0.23664421,3.1,0.2
993,meat,0.3410873,0.3274712,0.33978865,0.35399967,0.3158799,0.34690902,3.1,0.2
994,meat,0.32368425,0.30822408,0.31464645,0.33173642,0.2857987,0.33356878,3.1,0.2
995,meat,0.30497122,0.29291302,0.30158845,0.30982494,0.28261727,0.3122666,3.1,0.2
996,meat,0.27823484,0.2594229,0.27518827,0.28202972,0.2567066,0.2779015,3.1,0.2
997,meat,0.26842973,0.26640213,0.28448206,0.2808208,0.26482403,0.2862086,3.1,0.2
998,meat,0.2576966,0.2458396,0.2648561,0.2733195,0.23355375,0.26651385,3.1,0.2
999,meat,0.26365548,0.25295147,0.2636049,0.277867,0.23925559,0.27895427,3.1,0.2
1000,meat,0.3114253,0.28802192,0.30352467,0.30931017,0.26125938,0.31433085,3.1,0.2
1001,meat,0.2890956,0.27848527,0.30108035,0.2912057,0.28278404,0.29516944,3.1,0.2
1002,poodle,0.22538756,0.21562701,0.22196749,0.21044274,0.21034716,0.23904026,,
1003,poodle,0.24964257,0.25305268,0.2403389,0.23127753,0.25121716,0.2942001,,
1004,poodle,0.22499035,0.21811943,0.22520956,0.21779613,0.21841617,0.23810804,,
1005,poodle,0.22785321,0.22612287,0.23173457,0.21545959,0.22858755,0.26895383,,
1006,poodle,0.1982593,0.20001437,0.19015923,0.17771089,0.19305293,0.20792562,,
1007,poodle,0.21681419,0.20647313,0.21827301,0.21064311,0.2068906,0.23165648,,
1008,poodle,0.1806645,0.17812906,0.18591203,0.17777719,0.19465408,0.21287584,,
1009,poodle,0.19784598,0.19635174,0.19999209,0.18996747,0.20431258,0.20811503,,
1010,poodle,0.26483473,0.27717376,0.2584757,0.2523996,0.27441362,0.30585364,,
1011,poodle,0.20423737,0.21068405,0.19869912,0.19212927,0.22900903,0.22775675,,
1012,poodle,0.22705495,0.23312913,0.22932239,0.22576018,0.22772406,0.2790163,,
1013,poodle,0.19791646,0.20094585,0.19863932,0.18962325,0.20903677,0.23008907,,
1014,poodle,0.21670699,0.22044012,0.22516462,0.21716085,0.22645785,0.23813175,,
1015,poodle,0.22895837,0.22832075,0.21996579,0.20537819,0.23932746,0.25063464,,
1016,poodle,0.21378066,0.2129385,0.21405175,0.19787207,0.22187662,0.22314845,,
1017,poodle,0.26434594,0.26153675,0.2709257,0.24546812,0.26151457,0.29575202,,
1018,poodle,0.21003993,0.21109997,0.20823272,0.19930601,0.23934947,0.22873984,,
1019,poodle,0.19550487,0.1953826,0.21179432,0.1896461,0.18766943,0.22436032,,
1020,poodle,0.21369068,0.2162677,0.20817217,0.20267604,0.22461852,0.23848529,,
1021,poodle,0.21497463,0.21379596,0.21396294,0.20529167,0.21704492,0.23566586,,
1022,panties,0.24910569,0.24740078,0.26181737,0.24990672,0.24620262,0.24339874,3.8,
1023,panties,0.21047509,0.20626652,0.21306077,0.2130654,0.21081206,0.20582066,3.8,
1024,panties,0.26448327,0.2757451,0.28128994,0.27078527,0.26848125,0.27487758,3.8,
1025,panties,0.27552393,0.2757263,0.28152767,0.27809483,0.2686697,0.2707219,3.8,
1026,panties,0.24962798,0.2514631,0.2562349,0.24575946,0.24206685,0.24509509,3.8,
1027,panties,0.31742257,0.31738934,0.3234798,0.3161028,0.31334955,0.32039645,3.8,
1028,panties,0.34480864,0.35219562,0.347344,0.3463011,0.33064044,0.3389759,3.8,
1029,panties,0.23457566,0.23672031,0.25069487,0.22922441,0.24061155,0.22992729,3.8,
1030,panties,0.22825749,0.23594254,0.24228795,0.24350674,0.22751088,0.22569577,3.8,
1031,panties,0.22612464,0.2295956,0.23053214,0.23719211,0.22279848,0.21525684,3.8,
1032,panties,0.26596382,0.26614228,0.2766786,0.27539906,0.26163173,0.25742579,3.8,
1033,panties,0.31081736,0.31875226,0.30414665,0.31652448,0.30730638,0.30539095,3.8,
1034,patty,0.31628266,0.31923077,0.3242418,0.33514413,0.3231085,0.36049134,,
1035,patty,0.2601046,0.26686078,0.2765798,0.28045526,0.26931137,0.3148151,,
1036,patty,0.26278874,0.26701596,0.27948117,0.27477115,0.27446106,0.36413372,,
1037,patty,0.29724607,0.29381698,0.31179586,0.31364432,0.30080673,0.39533323,,
1038,patty,0.26902485,0.2752378,0.29430568,0.28628588,0.2868484,0.35459095,,
1039,patty,0.2661112,0.2742392,0.2831944,0.30192238,0.29060355,0.42108783,,
1040,patty,0.2369475,0.24662931,0.25607863,0.2588653,0.25461698,0.32545382,,
1041,patty,0.2289441,0.24017942,0.24670723,0.25791523,0.23797368,0.29896435,,
1042,patty,0.3157963,0.30567586,0.3262252,0.32415694,0.3085784,0.40966526,,
1043,patty,0.26028362,0.27471185,0.27978373,0.2929469,0.27794135,0.36674464,,
1044,patty,0.2962591,0.3043996,0.3121197,0.32331577,0.30661976,0.39569682,,
1045,patty,0.2608765,0.2645634,0.2839318,0.28110868,0.27756867,0.34998998,,
1046,patty,0.24187681,0.26333222,0.26049745,0.26276985,0.25951916,0.32741746,,
1047,eraser,0.25625426,0.2606679,0.28014994,0.25819007,0.26094705,0.2621308,3.8,1.0
1048,eraser,0.25082782,0.26121598,0.25741667,0.2590357,0.26391387,0.2394113,3.8,1.0
1049,eraser,0.18878636,0.20460732,0.20986061,0.20258783,0.20744336,0.20579325,3.8,1.0
1050,eraser,0.23535377,0.24582161,0.24789643,0.24627547,0.24904104,0.24067402,3.8,1.0
1051,eraser,0.28106743,0.28350875,0.2885161,0.28727525,0.29203874,0.27622882,3.8,1.0
1052,eraser,0.19272158,0.21591379,0.22062115,0.20859914,0.21448049,0.2003471,3.8,1.0
1053,eraser,0.291803,0.29543194,0.31520364,0.31016752,0.3098171,0.30712715,3.8,1.0
1054,eraser,0.24185671,0.25259727,0.25488836,0.25232077,0.25763687,0.24236834,3.8,1.0
1055,eraser,0.18605961,0.19617333,0.18541537,0.18770501,0.19516267,0.17816761,3.8,1.0
1056,eraser,0.24200769,0.26025763,0.263072,0.25776944,0.266225,0.24984266,3.8,1.0
1057,eraser,0.19792412,0.22426112,0.20777972,0.2124775,0.22612917,0.19532056,3.8,1.0
1058,eraser,0.26587546,0.27983737,0.27980873,0.27117494,0.28112563,0.26939392,3.8,1.0
1059,diaper,0.27753162,0.28126967,0.2815884,0.2815831,0.28276223,0.3021722,5.1,-0.272727273
1060,diaper,0.2573583,0.2595605,0.2595076,0.25287744,0.258264,0.2557636,5.1,-0.272727273
1061,diaper,0.2910568,0.29826468,0.28219762,0.29146448,0.31232467,0.32159364,5.1,-0.272727273
1062,diaper,0.27938274,0.28337845,0.28093466,0.2835871,0.29004747,0.29900655,5.1,-0.272727273
1063,diaper,0.24870476,0.2551734,0.24652186,0.259925,0.2691922,0.27016976,5.1,-0.272727273
1064,diaper,0.30563617,0.30693474,0.30088672,0.3014095,0.3162103,0.31502625,5.1,-0.272727273
1065,diaper,0.28919527,0.29670802,0.30211115,0.30049756,0.29545724,0.30576006,5.1,-0.272727273
1066,diaper,0.24308653,0.23950365,0.25416094,0.25272784,0.2534194,0.24535786,5.1,-0.272727273
1067,diaper,0.31541312,0.31411535,0.31089148,0.3108751,0.31872883,0.3343897,5.1,-0.272727273
1068,diaper,0.27201805,0.2653564,0.27305296,0.2655135,0.27350724,0.27770606,5.1,-0.272727273
1069,diaper,0.2694488,0.2800622,0.2693372,0.28312814,0.29686603,0.29093528,5.1,-0.272727273
1070,diaper,0.19949318,0.20493755,0.21225384,0.20099247,0.2061821,0.19729067,5.1,-0.272727273
1071,bug,0.23268028,0.24021,0.22545733,0.21369393,0.20271006,0.23131017,4.2727272727272725,1.9
1072,bug,0.24358402,0.26054287,0.2401671,0.21269305,0.19637358,0.24841705,4.2727272727272725,1.9
1073,bug,0.22920656,0.25852492,0.23102236,0.22278349,0.19955854,0.24481505,4.2727272727272725,1.9
1074,bug,0.28414547,0.2813133,0.25170413,0.24710235,0.23285067,0.3046528,4.2727272727272725,1.9
1075,bug,0.2871409,0.2915266,0.27782834,0.25649866,0.24312302,0.27260432,4.2727272727272725,1.9
1076,bug,0.28978136,0.3045006,0.28196394,0.27382073,0.25964835,0.27824423,4.2727272727272725,1.9
1077,bug,0.25623113,0.2600278,0.24598448,0.2317096,0.22240135,0.22140709,4.2727272727272725,1.9
1078,bug,0.26231188,0.27214095,0.22779317,0.23174264,0.20307653,0.29164106,4.2727272727272725,1.9
1079,bug,0.30571812,0.32204148,0.3045685,0.28938472,0.27794397,0.29026026,4.2727272727272725,1.9
1080,bug,0.23840337,0.25176984,0.2280063,0.22169101,0.19439216,0.25498575,4.2727272727272725,1.9
1081,bug,0.28506666,0.29405737,0.27672628,0.2568692,0.24970019,0.28404862,4.2727272727272725,1.9
1082,bug,0.26616913,0.27831197,0.2679491,0.24484539,0.23218997,0.2529812,4.2727272727272725,1.9
1083,bug,0.23911412,0.25459668,0.24425922,0.21989372,0.22379738,0.22225554,4.2727272727272725,1.9
1084,bug,0.24874382,0.2641765,0.23488133,0.23304392,0.1965311,0.2571558,4.2727272727272725,1.9
1085,bug,0.25639707,0.26176786,0.24399751,0.23707864,0.20749009,0.2639336,4.2727272727272725,1.9
1086,bug,0.20243876,0.21693392,0.20351411,0.19418772,0.17602469,0.2112375,4.2727272727272725,1.9
1087,bug,0.25608686,0.27344096,0.26466903,0.25112313,0.24395575,0.2254179,4.2727272727272725,1.9
1088,fudge,0.33482373,0.31170163,0.33296958,0.32890755,0.3332717,0.3472566,3.727272727272727,
1089,fudge,0.30781877,0.29698384,0.3077394,0.3016305,0.30686507,0.3199058,3.727272727272727,
1090,fudge,0.28502327,0.27812356,0.29474652,0.29015422,0.2804948,0.3109466,3.727272727272727,
1091,fudge,0.30347496,0.29740834,0.31080738,0.30055806,0.3061473,0.31861842,3.727272727272727,
1092,fudge,0.3007642,0.29674876,0.30662978,0.30201033,0.30340767,0.30195147,3.727272727272727,
1093,fudge,0.34758118,0.3424477,0.35215753,0.3576097,0.35219792,0.3543067,3.727272727272727,
1094,fudge,0.2788366,0.27102226,0.29124185,0.28622827,0.2787345,0.27166316,3.727272727272727,
1095,fudge,0.29548043,0.27897486,0.29529014,0.29325685,0.28955936,0.31657806,3.727272727272727,
1096,fudge,0.24191709,0.23383519,0.24687041,0.25427932,0.24217239,0.24997978,3.727272727272727,
1097,fudge,0.3513802,0.35582006,0.36235276,0.36631334,0.36621,0.3522103,3.727272727272727,
1098,fudge,0.30530787,0.29087955,0.31271452,0.30755162,0.3025996,0.32051745,3.727272727272727,
1099,fudge,0.33995572,0.33975604,0.350931,0.3533112,0.34304458,0.34822184,3.727272727272727,
1100,fudge,0.27017885,0.25228873,0.27641743,0.26944518,0.2651138,0.28675407,3.727272727272727,
1101,fudge,0.320581,0.3253225,0.33240983,0.33413938,0.3279203,0.3289184,3.727272727272727,
1102,ostrich,0.21549432,0.22156659,0.19447535,0.19860709,0.23325236,0.21230061,3.5,0.4
1103,ostrich,0.2312181,0.23422886,0.22199568,0.21282162,0.24529105,0.22173852,3.5,0.4
1104,ostrich,0.2379648,0.23933738,0.22906019,0.22432195,0.25798985,0.2464015,3.5,0.4
1105,ostrich,0.2410378,0.24245839,0.21388723,0.21820416,0.2622751,0.24897207,3.5,0.4
1106,ostrich,0.23647185,0.24089707,0.20375709,0.21548288,0.25208917,0.24252373,3.5,0.4
1107,ostrich,0.2481017,0.2504526,0.21929502,0.23616855,0.27182195,0.25298578,3.5,0.4
1108,ostrich,0.21277042,0.21154952,0.19158313,0.20501429,0.23595949,0.21882598,3.5,0.4
1109,ostrich,0.25034088,0.2501922,0.22807409,0.2341783,0.27316982,0.25221282,3.5,0.4
1110,ostrich,0.27436215,0.28022632,0.25120082,0.26944995,0.29499847,0.28364056,3.5,0.4
1111,ostrich,0.2383457,0.23410572,0.21857254,0.21944694,0.25730094,0.24398676,3.5,0.4
1112,ostrich,0.22273736,0.22703248,0.1969794,0.20521289,0.23537579,0.2192571,3.5,0.4
1113,ostrich,0.234256,0.2355911,0.21040462,0.21719126,0.2512056,0.23995452,3.5,0.4
1114,ostrich,0.22781259,0.23177958,0.19023563,0.20545305,0.24691686,0.22203936,3.5,0.4
1115,ostrich,0.24105445,0.23943007,0.22572851,0.22402021,0.25944653,0.250729,3.5,0.4
1116,ostrich,0.23804507,0.24514452,0.21643655,0.22441775,0.25974107,0.2408367,3.5,0.4
1117,ostrich,0.24066554,0.24429947,0.22038205,0.22805148,0.2603198,0.23770222,3.5,0.4
1118,ostrich,0.25862595,0.25346616,0.25413176,0.25216025,0.26922324,0.25322503,3.5,0.4
1119,ostrich,0.23072863,0.23835981,0.21381669,0.22141196,0.2506225,0.23691875,3.5,0.4
1120,ostrich,0.21952884,0.218417,0.19253162,0.19835834,0.2386624,0.22557323,3.5,0.4
1121,tricycle,0.26786208,0.26549307,0.2528467,0.2688167,0.26937982,0.25968704,4.0,2.454545455
1122,tricycle,0.2674425,0.27125603,0.2479084,0.2586092,0.26108047,0.23275681,4.0,2.454545455
1123,tricycle,0.23912205,0.24603398,0.23096946,0.23759983,0.24871871,0.21051241,4.0,2.454545455
1124,tricycle,0.23695318,0.24407035,0.23055957,0.23979685,0.24535474,0.20214623,4.0,2.454545455
1125,tricycle,0.2636182,0.2716942,0.2597504,0.2743377,0.26925424,0.23264661,4.0,2.454545455
1126,tricycle,0.26537028,0.26378196,0.248901,0.2622648,0.26274294,0.22638233,4.0,2.454545455
1127,tricycle,0.2631313,0.25589627,0.2516465,0.26055974,0.26142502,0.2210923,4.0,2.454545455
1128,tricycle,0.25137776,0.25276053,0.2386234,0.2462827,0.2577379,0.2317756,4.0,2.454545455
1129,tricycle,0.2495119,0.25587383,0.23695314,0.24165367,0.25624728,0.22748274,4.0,2.454545455
1130,tricycle,0.27565876,0.2605369,0.2556217,0.2735515,0.27520773,0.24085009,4.0,2.454545455
1131,tricycle,0.2619713,0.26290187,0.25171396,0.25603592,0.26446462,0.2355576,4.0,2.454545455
1132,tricycle,0.2349463,0.23545896,0.23144902,0.23806916,0.2450566,0.20573385,4.0,2.454545455
1133,tricycle,0.27473885,0.2714251,0.26651755,0.27082333,0.2742108,0.24249205,4.0,2.454545455
1134,tricycle,0.24861084,0.25706625,0.24164408,0.25642768,0.2502249,0.21642524,4.0,2.454545455
1135,fox,0.23317629,0.21679918,0.22476453,0.21398464,0.20260306,0.22965534,,0.363636364
1136,fox,0.20855029,0.20954305,0.20431763,0.2191947,0.19233173,0.23729034,,0.363636364
1137,fox,0.21572149,0.20408,0.21379133,0.21616437,0.19994926,0.23613527,,0.363636364
1138,fox,0.23029032,0.22134438,0.2286142,0.21714471,0.20182452,0.23268358,,0.363636364
1139,fox,0.20540777,0.21178173,0.20009774,0.21205626,0.19669637,0.24334677,,0.363636364
1140,fox,0.21077822,0.21152955,0.20256925,0.2168364,0.1893236,0.25542864,,0.363636364
1141,fox,0.19252713,0.1941132,0.18776752,0.18443319,0.17336008,0.2191208,,0.363636364
1142,fox,0.19150448,0.18947983,0.19351546,0.17941625,0.16824172,0.19059119,,0.363636364
1143,fox,0.19378187,0.18708535,0.19550207,0.19370842,0.17704827,0.2042837,,0.363636364
1144,fox,0.19960737,0.1894935,0.1911389,0.19769083,0.17307496,0.22136514,,0.363636364
1145,fox,0.24036968,0.23222367,0.23503663,0.22455664,0.21915041,0.24870634,,0.363636364
1146,fox,0.23418514,0.22112244,0.22299133,0.2285847,0.19236319,0.27670762,,0.363636364
1147,fox,0.2494364,0.23037016,0.24443026,0.23142155,0.21006669,0.2498427,,0.363636364
1148,fox,0.22551426,0.21664268,0.21184194,0.2118951,0.19768365,0.23710437,,0.363636364
1149,fox,0.24143869,0.22504789,0.22982821,0.2332614,0.20648682,0.2573198,,0.363636364
1150,fox,0.20692717,0.20815262,0.20699637,0.21611734,0.18808822,0.24136204,,0.363636364
1151,nail,0.21354131,0.21502039,0.2153302,0.21393569,0.20947428,0.20172112,4.6,0.181818182
1152,nail,0.17569943,0.18322761,0.17677511,0.17525688,0.17641097,0.1726177,4.6,0.181818182
1153,nail,0.1804354,0.19803062,0.18944754,0.1881757,0.18687846,0.17584011,4.6,0.181818182
1154,nail,0.2140757,0.21963301,0.19305064,0.23004276,0.21165092,0.18902047,4.6,0.181818182
1155,nail,0.15288289,0.15805252,0.16246247,0.14546098,0.1537913,0.15201254,4.6,0.181818182
1156,nail,0.19850376,0.21025047,0.20616193,0.21012421,0.2156804,0.19238812,4.6,0.181818182
1157,nail,0.20059083,0.19621414,0.19447911,0.18486854,0.17951536,0.17977335,4.6,0.181818182
1158,nail,0.29351577,0.2853114,0.28447318,0.3136835,0.30794442,0.25320977,4.6,0.181818182
1159,nail,0.24719459,0.2423471,0.23754993,0.27433476,0.262199,0.2161817,4.6,0.181818182
1160,nail,0.24752349,0.25314564,0.2564679,0.23747142,0.24073403,0.23508868,4.6,0.181818182
1161,nail,0.21569958,0.2185807,0.22079319,0.23118582,0.21766923,0.2006883,4.6,0.181818182
1162,nail,0.19914852,0.19950238,0.1983798,0.21565922,0.2015439,0.17980543,4.6,0.181818182
1163,nail,0.22841078,0.22729062,0.22372203,0.24279115,0.23333785,0.22157247,4.6,0.181818182
1164,pulpit,0.26057756,0.25784978,0.2502713,0.27679718,0.29461923,0.24254276,3.1,
1165,pulpit,0.26438883,0.26777542,0.2535074,0.28237635,0.29507163,0.2624718,3.1,
1166,pulpit,0.28143355,0.277036,0.2675217,0.2839955,0.3003049,0.2660161,3.1,
1167,pulpit,0.26628923,0.26039216,0.2437275,0.27245396,0.28645313,0.24666385,3.1,
1168,pulpit,0.26906928,0.26399565,0.25406823,0.2854917,0.29841432,0.25351223,3.1,
1169,pulpit,0.24067949,0.23564999,0.22422996,0.24329296,0.26662022,0.2255113,3.1,
1170,pulpit,0.2522716,0.24512099,0.23750398,0.25786722,0.27602285,0.23612186,3.1,
1171,pulpit,0.23529845,0.23796274,0.2152891,0.25410935,0.2739479,0.20920967,3.1,
1172,pulpit,0.23917097,0.23739253,0.22695887,0.24897553,0.26768538,0.22065164,3.1,
1173,pulpit,0.27965513,0.2755139,0.26142004,0.28778857,0.3126684,0.26324156,3.1,
1174,pulpit,0.26009446,0.25765783,0.22875397,0.27156028,0.28908148,0.2386078,3.1,
1175,pulpit,0.25418046,0.2561938,0.23921634,0.27143347,0.29024392,0.24013358,3.1,
1176,pulpit,0.25320798,0.24785729,0.23104262,0.25823587,0.2723501,0.22731307,3.1,
1177,pulpit,0.23735334,0.24447526,0.23121637,0.25047094,0.2581584,0.22337618,3.1,
1178,pulpit,0.26366743,0.26684088,0.2512913,0.26900318,0.28860128,0.25566822,3.1,
1179,bead,0.31098163,0.31604192,0.32619953,0.32664388,0.29114398,0.30318442,3.7,
1180,bead,0.23894632,0.2453391,0.2541385,0.25670743,0.2159074,0.2230468,3.7,
1181,bead,0.29123753,0.29776666,0.30143985,0.3052624,0.2557604,0.271465,3.7,
1182,bead,0.19155802,0.20154576,0.20360592,0.2010909,0.18293284,0.18501607,3.7,
1183,bead,0.2387771,0.2409517,0.24775231,0.23720154,0.20232236,0.21874127,3.7,
1184,bead,0.2089731,0.2232356,0.21528968,0.21698368,0.18330067,0.19397318,3.7,
1185,bead,0.2320802,0.24301222,0.24452728,0.24688739,0.1984148,0.21075863,3.7,
1186,bead,0.24294323,0.2636772,0.26283446,0.2567565,0.21307829,0.22948372,3.7,
1187,bead,0.20378804,0.21120928,0.20877095,0.21148945,0.1850536,0.1874345,3.7,
1188,bead,0.27045602,0.2740014,0.2776984,0.28245968,0.23242593,0.24708514,3.7,
1189,bead,0.20927846,0.22087604,0.20843886,0.21505226,0.17984329,0.18705937,3.7,
1190,bead,0.24029233,0.2452951,0.23074116,0.2370736,0.20347986,0.20648949,3.7,
1191,bead,0.23242489,0.24128653,0.23158245,0.23011085,0.17900309,0.19354336,3.7,
1192,bead,0.27032083,0.26814568,0.28604716,0.28308004,0.2417101,0.2536046,3.7,
1193,guitar,0.30781475,0.29825613,0.31064868,0.30355805,0.3122859,0.30678216,,0.545454545
1194,guitar,0.300322,0.2977866,0.29343158,0.2863527,0.29959193,0.2846207,,0.545454545
